title,appId,url,icon,developer,currency,free,summary,scoreText,score
"Scary Child",com.zatg.scarychild.horrorgame,https://play.google.com/store/apps/details?id=com.zatg.scarychild.horrorgame,https://play-lh.googleusercontent.com/vigqApTzs7dbyYnjiqERUCQrHI00JKU8MKfxkKTeIk3LXZRLRN2hdaB07ks49UGWCEg,"Z & K Games",USD,true,"Welcome to this Haunted House! Are you ready to Face this Scary Child?<br>Once there was a serial killer who lurked at night, sneaking into homes and finding his victims. He was pure evil with a heart of black coal. After each kill, he would take a ‘token’ to remember his victims.  One night after leaving the scene of his latest murders, he was hit by a car and killed.  His token was a child’s doll, and it was left on the side of the road. No one knows that this ruthless killer latched his soul onto the doll and was born again. Even though his body is a child’s doll, he is still the same dangerous killer. <br><br>The scary child can take the form of his doll or as a ghost, making it especially difficult to face him. He can bite, kick, scratch, and hurt you. You have to defeat each room to undo the magic in the whole house and free the child from the ghost.<br><br>You can collect various items during different levels that are stored in your inventory and can be used in next levels of rooms. If Scary Child bites you, you will be dead. You can restart the level through relive feature. Find the keys for different rooms of this haunted house and complete all the missions step by step. Don’t make noise otherwise Scary Child will hear the sound, come out and kill you. Your ultimate mission is to finish this scary child ghost.<br>Now let’s dare to play this horror game of 2018 !!<br><br>Features:<br>-Challenging Missions<br>-Horrific Environment<br>-Hints: Get hints to achieve your goal in each level<br>-Collectibles: Get particular items to complete the mission<br>-Keys: Find keys to open certain doors<br>-Creepy Sounds",3.5,3.54
"Do Not Disturb 2: Funny Games",br.com.tapps.donotdisturb2,https://play.google.com/store/apps/details?id=br.com.tapps.donotdisturb2,https://play-lh.googleusercontent.com/ttPGls0Q3kUbYFqABnx2mnSeTtvDolqhe_sXz-3LHFC6keZNXG424NB_wfOIIublKbzf,"Tapps Games",USD,true,"Don’t you hate waiting for the delivery of that special package into your kids game mailbox? And don’t you get a little angry when someone who loves prank games put something else in there? Well, Mr. Grumpy McGrump, the grouchiest pet in a mascot game, knows exactly how it feels!<br>Yes, Mr. McGrump, your favorite character in a mascot game, is back! But no, he is not pleased to meet you and your prankster games again. If you loved the original cartoon game Do Not Disturb, you’re going to be amazed with Do Not Disturb 2, a brand new kids game for all the ages!<br>Enjoy a prankster game with all-new content and play gags on your favorite marmot -- or perhaps the only one you know in a cartoon games full of minigames.<br>Mr. McGrump is not a very cheerful marmot, even living in a cute game. After all, he’s not named Grumpy by coincidence. But let’s be honest for a second: this is not just like a kids game; Do Not Disturb 2 is a real prankster game. So the objective here is to have fun using the tapping game mechanics and plan your best prank game to annoy Mr. McGrump in many ways. <br>And when he got cranky as the result of a well-executed prank game we are sure you’ll truly understand why Do Not Disturb 2 is the cream of the crop among funny games! Play minigames that use the best of tapping games mechanics, annoy Mr. McGrump and see the most hilarious reactions. Have fun annoying the grumpiest virtual pet you can own in a mascot game!<br>In Do Not Disturb 2 you’ll get the best experience in laughter games.<br><br>FUNNY REACTIONS<br>Use the easy to learn tapping game mechanic to tap the mailbox and interact with the scenario to earn coins and unlock new and hilarious reactions in this funny game. You can’t have enough of Mr. McGrump, the grumpiest marmot in a cartoon game.<br><br>COLLECTIBLES SOUVENIRS<br>In this fantastic funny game, you can share the most exciting hobby of Mr. McGrump: stamp collecting! Start planning what to do in the next chapter in prankster game to earn surprise stamps as souvenirs after each well elaborated prank game. And one of the best parts of this cute game is that you keep them forever in your own personal stamp collection. Can you win in every minigame and get the most valuables collectibles in this cute cartoon game?<br><br>HIGHLIGHTS<br>• A cartoon game with great artwork.<br>• Greatly improved animations that enhance the joy of playing this laughter game.<br>• A kids game that is a perfect entertainment for all ages (adults as well!).<br>• A funny game with dozens of funny reactions: you’ll laugh out loud with everyone around.<br>• A tapping game where you can interact with objects and the scenario to discover all surprises.<br>•A laughter game so funny that will bring tears to your eyes (in a way that only cute games could do).<br>• A mascot game that brings interactive gameplay and lots of minigames that uses tapping game mechanics.<br><br>So stop reading and start playing right now the most charming in the midst of cute games! Do Not Disturb 2 is a laughter game that brings the double of enjoyment to your life.<br>And if you don’t know the original prankster game, try the first Do Not Disturb as well! It’s a mascot game fill with funny minigames that you’ll never forget. Your search for a genuinely funny game is over.<br><br>Please note! This game is Designed for family and it is free to play, but it contains items that can be purchased for real money. Some features and extras mentioned in the description may also have to be purchased for real money!",4.6,4.552224
"Mr Bullet 3D",com.onebutton.mrbullet3d,https://play.google.com/store/apps/details?id=com.onebutton.mrbullet3d,https://play-lh.googleusercontent.com/ZV7JnlzeV5fE2FcywY6erLB7kggp0bWcSW7m3Ed-gpyFFofCcalaYTjvUc90m8iYD4EG,"Lion Studios",USD,true,"Mr Bullet is back; in bigger and badder action. Mr. Bullet 3D has upped the ante. Revamped with better graphics and gameplay - your next adventure will be unforgettable! Don&#39;t pass up the chance to become a super-agent and a legend! <br><br>Are you a big fan of strategic games, puzzles, and fights? With Mr Bullet 3D, you&#39;ll have the possibility of becoming a spy, hunting for clumsy assassins and criminals, and shooting them down to save hostages and re-establish justice. Relive the phenomenon of solving puzzles by shooting down the enemies.<br><br>Features: <br>•	Save the World!<br>MR Bullet always has a secret mission. Each time he should aim a bad guy trying to take over the world. Only a Super Bullet can stop them and save the world from zombies, assassins, vampires, ninjas, etc. <br><br>•	Unlock Heroic Missions<br>So many hostages are waiting for your help. Unlock each level with a unique approach, solve puzzling challenges and shoot bullets in a straight line, in bounce, or with a ricochet. Make some objects fall, explode, and shoot the enemy in auto-fire. Make a chain reaction, make fast decisions, and reach your target. <br><br>•	Engaging Puzzler<br>This is not just a simple shooting game but a strategic puzzler. Besides being smart, you need to be quick to solve the puzzle and reach your target. Try your brain, speed, and accuracy abilities and become a professional shooter. <br>•	Spy vs. Spy<br><br>In advanced PVP multiplayer scenarios, be smart enough to control your Mr Bullet and fight against different spies. <br><br>•	Seasons<br>The more stages you pass, the more bad guys you take down and save hostages, the more levels will be unlocked, and you will go to new seasons and try new stories with epic enemies like stone-age man, vampires, zombies, pirates, and more. <br><br>•	News<br>MR Bullet 3D is updated continuously, and you can try additional skins, levels, and weapons each month. So, don&#39;t miss your chance. <br><br><br>MR Bullet 3D is an excellent opportunity to feel like a super-agent and try the action. Whether you are a fighter or a puzzler, don&#39;t miss your chance to become a legend and complete secret missions. It is your time to clear the world from notorious villains and make it a better place for others. Try yourself in accuracy, speed, and patience! <br><br>Every Bullet Counts. <br>So, Bullseye!<br><br>Visit https://lionstudios.cc/contact-us/ if have any feedback, need help on beating a level or have any awesome ideas you would like to see in the game!<br><br>From the Studio that brought you Mr Bullet, The Superhero league and Army Commander!<br><br>Follow us to get news and updates on our other Award Winning titles;<br>https://lionstudios.cc/<br>Facebook.com/LionStudios.cc<br>Instagram.com/LionStudioscc<br>Twitter.com/LionStudiosCC<br>Youtube.com/c/LionStudiosCC",4.0,4.02
"Goods Match 3D - Triple Master",com.goodsmatch3d.find.puzzle,https://play.google.com/store/apps/details?id=com.goodsmatch3d.find.puzzle,https://play-lh.googleusercontent.com/-XAMxb5xB6qgzW8k5yfs4RmigneeDhbCvmTHLAcEUS2YawYzPlSmp3ZUXz93rzqVoqk,"Higgs Studio",USD,true,"Have you ever fantasized about spending at the supermarket? How much can you take away in a limited time? Goods Match 3D, can you take all the snacks, chips, drinks, chocolates from the shelves? Is this just the content? Of course not, come and experience the fun of the level and unlock more interesting 3D items.<br><br><br><br>✨Game Features✨<br><br>*More than 1000+ levels<br><br>*Hyperrealistic 3d items: CHIP,SNACKS,🍭DRINKS,COCONUT FLAKES🍪,SODA🍪 and so on..<br><br>*Simple gameplay<br><br>*Generous props and gold coin rewards<br><br>*Realistic scene changes<br><br>*Easy and relaxing time killer game<br><br>*Super boosters and hints to help you pass hard levels<br><br>*Is it over? There are many more waiting for you to feedback to other guys in the comments!!<br><br><br><br>How to play<br><br>- Tap same 3d items to shopping cart<br><br>* 3 of same items will be cleared<br><br>* Enjoy fun match 3d game and great features like skill card collections<br><br>* Complete the different missions and win great rewards<br><br>* ATTENTION! Each level has a timer, so you must move fast &amp; reach the level goal!<br><br>* Use the boosters to help you pass tricky levels<br><br><br><br>If you&#39;ve seen it all, don&#39;t hesitate to try it out and you&#39;ll be addicted to Goods Match 3D! I promise🧸",4.4,4.3755655
"Bottle Jump 3D",com.games.bottle,https://play.google.com/store/apps/details?id=com.games.bottle,https://play-lh.googleusercontent.com/8oQzPrIntOuDfRffva1IiFYA5HPvDcg_xuuIsJfrjwTqX7ATtjzMct-f7kJSdKn-KOMw,"CASUAL AZUR GAMES",USD,true,"Everyone’s favorite bottle flip challenge is now available on your phone! Make your water bottle flip through all the obstacles in a room and become a flip master! Play Bottle Jump 3D, challenge your friends and have lots of fun!<br><br>In Bottle Jump 3D, your goal is to finish all levels safe and sound by doing a home flip. Toss your bottle just right so it lands standing up. Be careful! Don’t touch the floor unless you want to crush your bottle.<br><br>The jumping game controls are super simple. Tap the screen and watch the bottle flip. Tap twice on the screen to jump higher and spin the bottle in the air! Easy to learn, hard to master.<br><br>Make it to the end through obstacles and advance to the next room. The more levels you beat, the cooler your rewards! Will you complete all the bottle flip challenges on the first try?<br><br>Collect as many gold caps as you can to unlock new amazing bottle skins! Milk, coke, poison, and tons of other bottles are waiting for you. Make tiktok videos with stylish flipping bottles! <br><br>Play one of the best tik tok games online or offline! The fun bottle flipping game requires no WiFi connection so you can play wherever you like.<br><br>Are you tired after a hard day? Bottle Jump 3D is a great way to relieve stress and relax while flipping bottles.<br><br><b>Why you’ll love Bottle Jump 3D:</b><br><br>- Play 200+ fun &amp; challenging levels. Can you complete them all?<br>- Enjoy simple &amp; exciting gameplay! You won’t want to stop flipping bottles!<br>- Get stress relief. Have a rest playing one of the best relaxing games<br>- Interact with level decorations! Use the items around to complete the missions<br>- Unlock dozens of cool skins! Collect all the bottles!<br><br>The bottle challenge has never been so fun! Play Bottle Jump 3D, make your bottle flip over obstacles, and become the flip master!<br><br>=====================<br><strong>COMPANY COMMUNITY:</strong> <br>=====================<br>Facebook: https://www.facebook.com/AzurGamesOfficial<br>Instagram: https://www.instagram.com/azur_games<br>YouTube: https://www.youtube.com/AzurInteractiveGames",4.5,4.547606
"Find 3D - Match 3D Items",com.jumble.boombox,https://play.google.com/store/apps/details?id=com.jumble.boombox,https://play-lh.googleusercontent.com/tQi-cJhD-Ql3aaCz8WAQg_GkaS9G7lzlhQDWOIsS3xUKAf0MaH3M2kbW7weLo6dWUzY,"Boombox Games LTD",USD,true,"FUN STARTS NOW! Get ready to have a blast with a new fun puzzle game- Find 3D™!<br>Play now and discover plenty of challenging levels filled with fun missions that make this time-killing game one of a kind. <br><br>Relax and enjoy this addictive 3d matching game as you collect items and complete different missions! <br><br>Train your brain, match cute items, explore fun quests, and win awesome rewards! This awesome match 3d game is super fun and entertaining!<br><br><br>🌟COOL FEATURES:<br>* Beautifully designed puzzle match 3d levels<br>* Fun brain training challenges<br>* Easy and relaxing time killer game<br>* Awesome boosters and hints to help you along the way <br>* Free to play online or offline, no Wi-Fi or internet connection is required! <br>* Amazing new game filled with match 3 quests and cool missions<br><br>Try out a new style of the popular match 3d games!  <br>With so many exciting levels, awesome boosters, and fun new gameplay, Find 3D ™ is a must-have game for your Android device! If you’re looking for a simple, yet addictive matching game, try out this great time killer and start playing NOW!<br><br>HOW TO PLAY<br>* Tap and drag different items to collect them<br>* Complete the goal that is set at the start of the level<br>* Enjoy a fun gameplay and cool features like cards and gem collections<br>* Complete the different missions and win great rewards<br>* NOTE! Each level has a timer, so you must move fast &amp; reach the level goal!<br>* Use the boosters to help you pass tricky levels<br>* Use Shuffle to rearrange the items on the board<br>* Boost your match 3d game with the Hint and Super Hint <br><br><br>If you’re looking for great match 3d games or need some fun activity during long car rides, hurry up and get Find 3D™! This thrilling match game will keep you entertained at any time!<br><br>Spend hours of fun with this cool match 3d game and improve your matching skills by playing everywhere, and as much as you want offline!<br><br>Want to relax and clear your mind playing fun match games? <br>Try out this great match 3d game and join the 3d matching fun!",4.5,4.4857144
"Color Roll 3D",com.game.colorroll3d,https://play.google.com/store/apps/details?id=com.game.colorroll3d,https://play-lh.googleusercontent.com/FgDSX2R--a23-vesqAr9gvhX8F0c19ULaZEEPHQdwB3tHdvRolKEO-lJT9lBghs2dA,"Good Job Games",USD,true,"Roll and create beautiful pictures.<br>Very simple mechanics, only tap and roll.<br>Once you start, it will be hard to stop.<br>This will be the one of the most relaxing time of your life.",4.5,4.5305696
"Match 3D -Matching Puzzle Game",com.loop.match3d,https://play.google.com/store/apps/details?id=com.loop.match3d,https://play-lh.googleusercontent.com/mc5jxkP333CZb5srhguFhUfHN-KUUh_NU0BgsEZY8OJmlwEuKSMmIV74cfQTgZyLmQg,"Lion Studios Plus",USD,true,"Get ready for a new, challenging and original matching pairs brain game.<br>You need to match 3D objects on the ground and pop them all! When you clear a level, you will find new objects to pair. Sort and find all pairs, clear the board and win!<br><br>Start searching for hidden object and matching tile pairs - Match 3D is a perfect way to zen relaxing and at the same time testing your memory and mind skills.<br><br><b>Features</b><br><br>✨ <b>Shiny 3D visual effects and objects:</b><br>Every level of Match 3D will give you an enjoyable fun experience of matching 3D tile objects on the screen, every move you make will give you a satisfying 3D effect that will elevate your puzzle game experience. Sorting and matching 3D tiles is really relaxing and will definitely have a calming zen effect!<br><br>🧠 <b>Well-designed brain trainer levels:</b><br>We are happy to tell you that our puzzle game will make it easier for you to memorize objects and small details by playing our brain trainer levels, you will start to notice your that memorizing abilities getting better with time. Search and connect tiles to beat the level! Master your mind and memory skill with Match 3D. Find all hidden objects and clear the board to beat the level!<br><br>⏸️ <b>Pause it whenever you want:</b><br>Because we know that you are a busy person, and we value your time, we implemented <b>the pause feature</b> where you are able to pause whenever you want, so you can get back to matching 3D objects anytime you want. Become the master of tile matching!<br><br>🧸 Cute animals, sweet yummy food, cool toys, exciting emojis, and much more stuff to puzzle out.<br>💾 Auto-save game to continue from where you left off.<br><br>Match 3D is easy to play for everyone!<br><br>Shiny pairs of animals, food, school items, household objects, emojis, and many more exciting type levels to unlock by simply matching the pairs! The game can be anything you want from a relaxing zen experience to a mind and memory challenge!<br><br><b>How To Play Match 3D:</b><br>- Pick the 1st 3d object it can be (a shiny 3D object, animal, or an emoji)<br>- Then pick up the 2nd 3d object &amp; move both of them to the circle in the middle of the screen.<br>- Keep doing that until you clear the whole screen &amp; win the level.<br>- Then keep having fun &amp; start a new level <br><br>Offering tons of cute combinations, this free puzzle game will power up your brain and increase your memory speed. Match 3D is an ideal option for calming and having some relaxing time.<br><br>All you need to do is play this connection-based puzzle game with various 3D levels that set it apart from all other games. This matching pairs puzzle game is so easy that anyone can play it.<br><br>Follow us to get news and updates on our other Award Winning titles;<br>https://lionstudios.cc/<br>Facebook.com/LionStudios.cc<br>Instagram.com/LionStudioscc<br>Twitter.com/LionStudiosCC<br>Youtube.com/c/LionStudiosCC",4.5,4.5097675
"Food Match 3D: Tile Puzzle",com.matchingham.m3dcooking,https://play.google.com/store/apps/details?id=com.matchingham.m3dcooking,https://play-lh.googleusercontent.com/T3xic5vYImgx6oRv5bPoCFCPg3cZyjylWrEUjY5OL9OWubCW61WEQJ71e8i3WyTXuDw,"Matchingham Games",USD,true,"Match 3D games meet cooking games in this newest and unique puzzle game!<br><br>Proudly introduce you to Food Match 3D. Find the hidden objects of foods, match them all and serve. Feel the cooking fever and be a tile master. Unlock new foods and use great boosters to complete the challenging levels on time. If you like matching games and match 3d games, be sure you will have a great time!<br><br>In this addictive time-management game, match diverse interesting foods, beverages and sweets from different cuisines of all the world! Find the hidden objects.<br><br>It is a wonderful combination of a time management food serving cooking games with match triple 3d puzzle games.<br><br>Use super boosters, serve as fast as you can and get the highest point. Become an expert and tile master level by level of match 3d games. Enjoy matching lovely tasty foods by finding hidden objects and feel the cooking fever.<br><br>Food Match 3D is an easy game to learn but be careful it will become highly challenging as you level up. It is a well-designed match triple 3D game addressing all age groups, especially kids.<br><br>Play this fun puzzle game, show your capability, patience and speed. Sit back and relax in this to play and incredibly match triple 3d game! Food Match 3D is a legendary game with wonderful 3D graphics for you to prove that you&#39;re a tile master.<br><br>This game has been created to entertain you, it will help you to relax and improve your memory capacity. Show your one finger tapping and swiping ability, and have a great time!<br><br>Get ready for a unique and challenging matching pairs game. You need to match 3D foods on the board and serve them all. As you finish a level, you will find new foods and beverages to match and serve.<br><br>By playing Food Match 3D, you will:<br><br>Enjoy shiny 3D foods with visual effects<br>Have kind of brain training<br>Memorize objects and small details<br>Improve your control and attention to details<br><br>Each level will present you a fun experience of matching 3D foods on the board for you to be a tile master. Each level you pass will improve your skills and add to your puzzle games experience.<br><br>Just play this hybrid game consisting of cooking games, matching games and puzzle games. You will enjoy finding hidden objects with various 3D levels which are quite different from all other games. This match triple 3d game is so easy for puzzle games’ lovers who are used to big challenges. <br><br>Enjoy Food Match 3D committed to fun!",4.6,4.575551
"Wise - Online Teaching app",com.wise.app,https://play.google.com/store/apps/details?id=com.wise.app,https://play-lh.googleusercontent.com/C3jnzi-MGogR88-aLYN3gcUbxnZl2sHlDnFkQ44k0cGlWe-QOvuFHOff4jmvMWIUotE,"Wise Leap Technologies",USD,true,"WISE – your trustable online teaching app right at your fingertips where you can admit unlimited students! <br><br>Just open the app, create your classroom, invite students to join and begin with them a journey of comprehensive online classroom experience with a simple interface.<br><br>CREATE MULTIPLE CLASSROOMS<br>Create separate rooms for every class you teach online. One-time creation that gets automatically shared with your students. No more meeting links and password sharing before every class. <br><br>AUTOMATED ATTENDANCE <br>A lot of time is wasted on taking attendance manually during the class. So, we give you attendance reports right after every online class you take including the percentage of class attended by every student. <br><br>DISCUSSION BOARDS<br>Start discussions with or among students for resolving doubts anytime after the class. Stop juggling across WhatsApp groups to keep a track of students’ doubts and queries. Use the discussion board to post-course updates or any class-wide announcements. <br><br>SHARE RESOURCES<br>Share study modules, pre-reads, references, online curated content, course-related video links, etc. <br><br>ASSESSMENTS<br>Give assessments as per your choice - day and time deadlines, or no deadlines. Get ‘Classroom feels’ with audio feedback on every submission, grade them, and mark one of the submissions as a solution you think is correct to guide other students. <br><br>EASY TO CREATE MCQ’S<br>Upload questions in seconds, create and schedule MCQ’s along with marking scheme as you seem fit. <br><br>CREATE POSTERS<br>If you are a teacher or tutor teaching online, want the world to know about it? Use WISE’s posters to create awareness about your class via WhatsApp or any other platform! <br><br>It is extremely simple to use and works smoothly even on low bandwidth. So, get started with WISE App today!<br><br>Are you a teacher at a school? Or a principal who wants to keep a track on teachers’ and students’ progress? Do you run a coaching institute? Or an individual teacher? Do you want to start your online course, but overwhelmed with managing its operations?<br><br>WISE App – a solution for all your online educational problems, in one place!<br><br>As a school teacher, create a timetable for your students on WISE App without the need of having to schedule meetings and sending meeting ids/passwords every time. Increase engagement level by facilitating after class discussions, sharing class material or videos and conducting regular assessments. Receive automated attendance reports, right after every class you teach.<br><br>If you’re a principal, using WISE App for your school will be super-efficient. Get access to all your school’s virtual classrooms and track the growth of each class. No need to wait for WhatsApp messages to receive daily reports.<br><br>Tutors with WISE can teach online and streamline their classes. Use discussions boards to resolve the doubts of students. Share your study material and videos through the resources tab. Schedule regular short tests to keep the competitive spirit alive within the students. <br><br>Teaching individually with WISE lets you organize classroom experience and operations. Upgrade the learning experience of your students’ learning experience by sending/receiving regular assignments and homework.<br><br>Plan your next webinar or webinar series on WISE App. With a single step registration, get all your participants at one place. Interact with them before the webinar through the discussions tab. Use WISE for sending/receiving feedback and inputs in between two back to back webinars. <br><br>Are you waiting to teach online? Overwhelmed with starting a course? WISE App is there for all! A unified platform that helps you enrol students, start taking classes, send/receive resources and more - get started today!<br><br>Are you a social bee, then follow us on Social Media:<br>Twitter: https://twitter.com/wiseapplive<br>Facebook: https://www.facebook.com/wiseapplive<br>Instagram: https://www.instagram.com/wiseapplive/<br><br>Still have a question or suggestion, shoot us a mail on info@wiseapp.live",3.9,3.9036145
"Extramarks-Online Teaching App",com.extramarks.teacherapp,https://play.google.com/store/apps/details?id=com.extramarks.teacherapp,https://play-lh.googleusercontent.com/gmGKMw1rW-5ZZg_RGmcFeRuUf6LmqyJUZDw4RetOfLTeEwSC_YgIpTkDq0yLQYvy7erH,"Extramarks Education",USD,true,"Extramarks Teaching App – A comprehensive online teaching app for home tutors, schools, and institutes to manage their <b>online live classrooms.</b> Get FREE access today!<br><br>The Extramarks <b>online Teaching app</b> helps you conduct online live classes with automated attendance, record lectures, engage students using the readymade content repository of animated 2D and 3D videos, create tests &amp; quizzes with extramarks question bank, automate MCQ tests evaluation, share study material &amp; homework, chat with students, and much more…<br><br>Extramarks has introduced a teacher’s app for <b>teaching online</b> that lets you schedule unlimited live video classes from anywhere around the world with any device, be it mobile or laptop/computer which helps in expanding your reach and boosts business growth.<br><br>Extramarks online teacher’s app is one of India’s best all-in-one applications. The app lets private tutors, coaching centres and institutes connect with students and help them go digital. It’s an easy-to-use <b>online teaching app</b> that combines live coaching and reduces teacher&#39;s workload to make the entire transition from offline to online seamless.<br><br><b>What make Extramarks Teaching App different:</b><br><br>✔️App is FREE for home tutors<br><br>✔️Content repository - Readymade content is available to make the concepts easier to understand using animations with a huge questions bank repository<br><br>✔️Conduct Live classes and record unlimited lectures<br><br>✔️Manage all your classes with Automated attendance<br><br>✔️Upload important notices, circulars, events and timetables through the app<br><br>✔️Automated evaluations of MCQ tests and get performance reports for each student and overall class<br><br>✔️Get unrestricted access to ready-made 2D and 3D Extramarks content created by industry experts<br><br>✔️Create various tests such as open book tests, chapter tests and weekly tests<br><br>Why Should You Opt for Extramarks Online Teacher’s App?<br><br>Here are some of the significant benefits that make Extramarks one of the best online teaching apps in India out there:<br><br>🖥️<b>Seamless Interface and Easy Signup</b> The seamless interface coupled with easy signup options makes creating an account on Extramarks teacher’s app a hassle-free task.<br><br>📢️<b>Effortless Two Way Communication</b> You can conduct classes online and resolve your students’ doubts by using the chat feature and communicating with your students seamlessly.<br><br>💯<b>Secure and ads-free experience</b> Extramarks is 100% secure. This teacher’s app ensures that no data is leaked to any third-party app while preventing unnecessary pop-ups between classes.<br><br>💡<b>Interactive Lessons to Spark Interest Among Students</b> Access to ready-made 2D and 3D animated which can be used by teachers to present and explain the concepts thoroughly.<br><br><b>Benefits of Signing Up to Extramarks Live Teaching App?</b><br><br>⭐ Anytime, anywhere online classes<br><br>⭐ One-stop solution for all online teaching needs<br><br>⭐ Unlimited, uninterrupted online classes<br><br>⭐ Simple, accessible and affordable<br><br>☎️<b>Contact Us</b><br><b>1800 102 5301</b><br><br>🧰<b>For customer support</b><br><b>customersupport@extramarks.com</b>",3.7,3.6666667
"ONLINE SCHOOL EDUCATION",co.shield.epdbd,https://play.google.com/store/apps/details?id=co.shield.epdbd,https://play-lh.googleusercontent.com/qP9-kwpqepoVwrQCNpbPw0mnY6R7qhYw3JG_T9-dReUJ_UIbdJjRHQDExVd3k_DVjsY,"Education Shield Media",USD,true,"ONLINE SCHOOL EDUCATION is an online platform for managing data associated with its tutoring classes in the most efficient and transparent manner. It is a user-friendly app with amazing features like online attendance, fees management, homework submission, detailed performance reports and much more- a perfect on- the- go solution for parents to know about their wards’ class details. It’s a great amalgamation of simple user interface design and exciting features; greatly loved by students, parents, and tutors.",3.4,3.4
"Homework Online Classroom",co.khal.ankcr,https://play.google.com/store/apps/details?id=co.khal.ankcr,https://play-lh.googleusercontent.com/0m8LTr3IGRaG2z5LS5otUeN7tWbCEV-t0TtYoc7jv_fpymHXDYqiGa16_2VAjSMnjA,"Education Field Media",USD,true,"Right from understanding the topics to clearing the exam, we offer you a one-stop solution for all your learning needs. Now learn with us, uninterrupted from the safety of your home.<br><br>With a simple user interface, design and exciting features, our app is the go-to solution for students across the country.<br><br>Why study with us? Want to know what all you will get? 🤔<br><br>🎦  Interactive live classes<br>Let’s recreate our physical experiences now through our state-of-the-art live classes interface where multiple students can study, together.<br>- Periodical live classes to ensure you clear your exams<br>- Raise your hand feature to solve individual queries<br><br>📚 Course material<br>- Get access to course, notes, and other study material on-the-go<br>- Regularly updated content<br><br>📝 Tests and performance reports<br>- Get online tests and exams<br>- Track your performance, test scores &amp; rank from time to time.<br><br>❓ Ask every doubt<br>- Clearing doubts has never been easier. Ask your doubts by just clicking a screenshot/photo of the question and upload it. We’ll ensure that all your doubts are clarified.<br>- Clear your doubts on the go through our mobile app<br><br>🏆Proven record of excellence:<br>- We have been part of the market for a long time now and we have helped multiple candidates clear their exams.<br>- Excellence has always been our motto, and the only thing that will never change is our motto.<br><br>⏰  Reminders and notifications for batches and sessions<br>- Get notifications about new courses, sessions and updates. No more worrying about missed classes, sessions, etc. because we only want you to focus on your studies.<br>- Get announcements around exam dates/special classes/ special events etc.<br><br>📜 Assignment submission<br>- Practice makes a student perfect. Get regular online assignments so that you can become perfect.<br>- Submit your assignments online and we will help you in evaluating your performance<br><br>💻 Anytime access<br>- Watch our classes, live or recorded, anytime from any of your devices.<br>🤝 Parent-Teacher discussion<br>- Parents can download the app and connect with teachers &amp; track their ward’s performance<br>- Parents can easily chat with the teacher in case of any query<br><br>💸 Payments and fees<br>- Easy fees submission with 100% safe and secure payment options<br>Online fee payment option for ease<br><br>🏆 Compete within groups<br>- Compete within groups and peers who are studying<br>- Get to see your comparative score as compared to peer students<br><br>🪧 Ads Free<br>- No ads for seamless studying experience<br><br>🛡️Safe and secure<br>- Safety of your data i.e. phone number, email address, etc. is of utmost importance<br>- We never use student data for any kind of advertisement<br><br>An online platform for studying in the most efficient and transparent manner. Download now !!",0.0,N/A
"Filo Tutor: Teach 1-on-1 Live",com.filo.tutor,https://play.google.com/store/apps/details?id=com.filo.tutor,https://play-lh.googleusercontent.com/rOafqcAP7HW6RMaJSHuUxxbRhRqZNlT19yOsVS7BCvp-9kI9AIkgBWrUzNbK6lN4cXQ,"Filo Edtech Inc",USD,true,"Filo tutor is an online classes app to help students with homework, questions &amp; concepts.<br><br>Receive real-time classroom requests from students around the country in subjects you have expertise in. Earn appreciation from students and help build an easier world around you.<br><br>Work from home or anywhere and teach students online. Become an online tutor on the Filo tutor app and earn up to Rs 20,000+ per month.<br><br>Filo Tutor -  Best Learning App for CBSE, NCERT, Tutor and State Board Students<br><br>Teach students from CBSE Class 8th to Class 12th. It is the best learning app for students and you can help students in teaching. Filo tutor provides a wide range of study materials like - NCERT Solutions, Previous Year Question Papers, CBSE Notes, Important Questions, and much more. <br>NCERT Solutions is very important for CBSE students since the NCERT Syllabus guidelines. You can get NCERT Solutions for every chapter &amp; topic on Filo. You can also clear doubts in Maths, Chemistry, Biology and other subjects. We cover all subjects - English, Physics, Chemistry, Maths, Biology, Science, History, Tutor app, NCERT Solution, CBSE, ALL Best Solution App<br><br>Filo tutor online learning app personalized for CBSE, ICSE &amp; State Board students. We are on the mission to make the online study experience easy and smooth for students. We cover a very wide range of syllabus from the CBSE Board, ICSE, and State Boards. Students who are preparing for IIT JEE Main, NEET, AIIMS. Online Tutors - Solve questions, class homework, physics, chemistry, maths, biology tutor. We cater to all types of homework solutions and homework help, for maths, IIT doubts, CBSE, biology, CBSE books, neet preparation, IIT jee test series, physics jee.<br><br>We are the got to app for all online tutors. Best tutor app for tutors to teach online and get monthly income.",4.4,4.4
"Online Classroom",co.shield.akekk,https://play.google.com/store/apps/details?id=co.shield.akekk,https://play-lh.googleusercontent.com/o5oWBjViRF1lEkqf0hyn09ptA88ZddKBx2tLgnZgjIC7Aaq5rTvIlDPX_UMcXEtCi_w,"Education Shield Media",USD,true,"Online Classroom is an online platform for managing data associated with its tutoring classes in the most efficient and transparent manner. It is a user-friendly app with amazing features like online attendance, fees management, homework submission, detailed performance reports and much more- a perfect on- the- go solution for parents to know about their wards’ class details. It’s a great amalgamation of simple user interface design and exciting features; greatly loved by students, parents, and tutors.",0.0,N/A
